,Ticker,Num_Days,Num_Chunks,Cutoff,Strategy,Buy_and_hold
4601,AAPL,1440,3,-4,74.69,224.08
4602,AAPL,1440,3,-3,74.69,224.08
4603,AAPL,1440,3,-2,74.69,224.08
4604,AAPL,1440,3,-1,149.89,224.08
4605,AAPL,1440,4,-5,56.02,224.08
4606,AAPL,1440,4,-4,56.02,224.08
4607,AAPL,1440,4,-3,56.02,224.08
4608,AAPL,1440,4,-2,56.02,224.08
4609,AAPL,1440,4,-1,168.84,224.08
4610,AAPL,1440,5,-5,44.82,224.08
4611,AAPL,1440,5,-4,44.82,224.08
4612,AAPL,1440,5,-3,44.82,224.08
4613,AAPL,1440,5,-2,44.82,224.08
4614,AAPL,1440,5,-1,135.07,224.08
4615,AAPL,1440,6,-5,37.35,224.08
4616,AAPL,1440,6,-4,37.35,224.08
4617,AAPL,1440,6,-3,37.35,224.08
4618,AAPL,1440,6,-2,37.35,224.08
4619,AAPL,1440,6,-1,112.56,224.08
4620,AAPL,1440,7,-5,32.01,224.08
4621,AAPL,1440,7,-4,32.01,224.08
4622,AAPL,1440,7,-3,32.01,224.08
4623,AAPL,1440,7,-2,32.01,224.08
4624,AAPL,1440,7,-1,96.48,224.08
4625,AAPL,1440,8,-5,28.01,224.08
4626,AAPL,1440,8,-4,28.01,224.08
4627,AAPL,1440,8,-3,28.01,224.08
4628,AAPL,1440,8,-2,28.01,224.08
4629,AAPL,1440,8,-1,84.42,224.08
4630,AAPL,1440,9,-5,24.9,224.08
4631,AAPL,1440,9,-4,24.9,224.08
4632,AAPL,1440,9,-3,24.9,224.08
4633,AAPL,1440,9,-2,24.9,224.08
4634,AAPL,1440,9,-1,75.04,224.08
4635,AAPL,1800,1,-5,224.84,224.84
4636,AAPL,1800,1,-4,224.84,224.84
4637,AAPL,1800,1,-3,224.84,224.84
4638,AAPL,1800,1,-2,224.84,224.84
4639,AAPL,1800,1,-1,224.84,224.84
4640,AAPL,1800,2,-5,112.42,224.84
4641,AAPL,1800,2,-4,121.65,224.84
4642,AAPL,1800,2,-3,125.4,224.84
4643,AAPL,1800,2,-2,308.23,224.84
4644,AAPL,1800,2,-1,128.74,224.84
4645,AAPL,1800,3,-5,74.95,224.84
4646,AAPL,1800,3,-4,81.1,224.84
4647,AAPL,1800,3,-3,83.6,224.84
4648,AAPL,1800,3,-2,205.49,224.84
4649,AAPL,1800,3,-1,85.83,224.84
4650,AAPL,1800,4,-5,56.21,224.84
4651,AAPL,1800,4,-4,60.83,224.84
4652,AAPL,1800,4,-3,62.7,224.84
4653,AAPL,1800,4,-2,154.12,224.84
4654,AAPL,1800,4,-1,64.37,224.84
4655,AAPL,1800,5,-5,44.97,224.84
4656,AAPL,1800,5,-4,48.66,224.84
4657,AAPL,1800,5,-3,50.16,224.84
4658,AAPL,1800,5,-2,123.29,224.84
4659,AAPL,1800,5,-1,51.5,224.84
4660,AAPL,1800,6,-5,37.47,224.84
4661,AAPL,1800,6,-4,40.55,224.84
4662,AAPL,1800,6,-3,41.8,224.84
4663,AAPL,1800,6,-2,102.74,224.84
4664,AAPL,1800,6,-1,42.91,224.84
4665,AAPL,1800,7,-5,32.12,224.84
4666,AAPL,1800,7,-4,34.76,224.84
4667,AAPL,1800,7,-3,35.83,224.84
4668,AAPL,1800,7,-2,88.07,224.84
4669,AAPL,1800,7,-1,36.78,224.84
4670,AAPL,1800,8,-5,28.1,224.84
4671,AAPL,1800,8,-4,30.41,224.84
4672,AAPL,1800,8,-3,31.35,224.84
4673,AAPL,1800,8,-2,77.06,224.84
4674,AAPL,1800,8,-1,32.18,224.84
4675,AAPL,1800,9,-5,24.98,224.84
4676,AAPL,1800,9,-4,27.03,224.84
4677,AAPL,1800,9,-3,27.87,224.84
4678,AAPL,1800,9,-2,68.5,224.84
4679,AAPL,1800,9,-1,28.61,224.84
4680,AAPL,2160,1,-5,370.89,370.89
4681,AAPL,2160,1,-4,370.89,370.89
4682,AAPL,2160,1,-3,370.89,370.89
4683,AAPL,2160,1,-2,370.89,370.89
4684,AAPL,2160,1,-1,370.89,370.89
4685,AAPL,2160,2,-5,185.44,370.89
4686,AAPL,2160,2,-4,185.44,370.89
4687,AAPL,2160,2,-3,185.44,370.89
4688,AAPL,2160,2,-2,185.44,370.89
4689,AAPL,2160,2,-1,186.87,370.89
4690,AAPL,2160,3,-5,123.63,370.89
4691,AAPL,2160,3,-4,123.63,370.89
4692,AAPL,2160,3,-3,123.63,370.89
4693,AAPL,2160,3,-2,123.63,370.89
4694,AAPL,2160,3,-1,124.58,370.89
4695,AAPL,2160,4,-5,92.72,370.89
4696,AAPL,2160,4,-4,92.72,370.89
4697,AAPL,2160,4,-3,92.72,370.89
4698,AAPL,2160,4,-2,92.72,370.89
4699,AAPL,2160,4,-1,93.44,370.89
4700,AAPL,2160,5,-5,74.18,370.89
4701,AAPL,2160,5,-4,74.18,370.89
4702,AAPL,2160,5,-3,74.18,370.89
4703,AAPL,2160,5,-2,74.18,370.89
4704,AAPL,2160,5,-1,74.75,370.89
4705,AAPL,2160,6,-5,61.81,370.89
4706,AAPL,2160,6,-4,61.81,370.89
4707,AAPL,2160,6,-3,61.81,370.89
4708,AAPL,2160,6,-2,61.81,370.89
4709,AAPL,2160,6,-1,62.29,370.89
4710,AAPL,2160,7,-5,52.98,370.89
4711,AAPL,2160,7,-4,52.98,370.89
4712,AAPL,2160,7,-3,52.98,370.89
4713,AAPL,2160,7,-2,52.98,370.89
4714,AAPL,2160,7,-1,53.39,370.89
4715,AAPL,2160,8,-5,46.36,370.89
4716,AAPL,2160,8,-4,46.36,370.89
4717,AAPL,2160,8,-3,46.36,370.89
4718,AAPL,2160,8,-2,46.36,370.89
4719,AAPL,2160,8,-1,46.72,370.89
4720,AAPL,2160,9,-5,41.21,370.89
4721,AAPL,2160,9,-4,41.21,370.89
4722,AAPL,2160,9,-3,41.21,370.89
4723,AAPL,2160,9,-2,41.21,370.89
4724,AAPL,2160,9,-1,41.53,370.89
4725,AAPL,2520,1,-5,522.13,522.13
4726,AAPL,2520,1,-4,522.13,522.13
4727,AAPL,2520,1,-3,522.13,522.13
4728,AAPL,2520,1,-2,522.13,522.13
4729,AAPL,2520,1,-1,522.13,522.13
4730,AAPL,2520,2,-5,261.07,522.13
4731,AAPL,2520,2,-4,261.07,522.13
4732,AAPL,2520,2,-3,262.46,522.13
4733,AAPL,2520,2,-2,262.46,522.13
4734,AAPL,2520,2,-1,263.89,522.13
4735,AAPL,2520,3,-5,174.04,522.13
4736,AAPL,2520,3,-4,174.04,522.13
4737,AAPL,2520,3,-3,174.97,522.13
4738,AAPL,2520,3,-2,174.97,522.13
4739,AAPL,2520,3,-1,175.93,522.13
4740,AAPL,2520,4,-5,130.53,522.13
4741,AAPL,2520,4,-4,130.53,522.13
4742,AAPL,2520,4,-3,131.23,522.13
4743,AAPL,2520,4,-2,131.23,522.13
4744,AAPL,2520,4,-1,131.94,522.13
4745,AAPL,2520,5,-5,104.43,522.13
4746,AAPL,2520,5,-4,104.43,522.13
4747,AAPL,2520,5,-3,104.98,522.13
4748,AAPL,2520,5,-2,104.98,522.13
4749,AAPL,2520,5,-1,105.56,522.13
4750,AAPL,2520,6,-5,87.02,522.13
4751,AAPL,2520,6,-4,87.02,522.13
4752,AAPL,2520,6,-3,87.49,522.13
4753,AAPL,2520,6,-2,87.49,522.13
4754,AAPL,2520,6,-1,87.96,522.13
4755,AAPL,2520,7,-5,74.59,522.13
4756,AAPL,2520,7,-4,74.59,522.13
4757,AAPL,2520,7,-3,74.99,522.13
4758,AAPL,2520,7,-2,74.99,522.13
4759,AAPL,2520,7,-1,75.4,522.13
4760,AAPL,2520,8,-5,65.27,522.13
4761,AAPL,2520,8,-4,65.27,522.13
4762,AAPL,2520,8,-3,65.61,522.13
4763,AAPL,2520,8,-2,65.61,522.13
4764,AAPL,2520,8,-1,65.97,522.13
4765,AAPL,2520,9,-5,58.01,522.13
4766,AAPL,2520,9,-4,58.01,522.13
4767,AAPL,2520,9,-3,58.32,522.13
4768,AAPL,2520,9,-2,58.32,522.13
4769,AAPL,2520,9,-1,58.64,522.13
4770,AAPL,2880,1,-5,539.93,539.93
4771,AAPL,2880,1,-4,539.93,539.93
4772,AAPL,2880,1,-3,539.93,539.93
4773,AAPL,2880,1,-2,539.93,539.93
4774,AAPL,2880,1,-1,539.93,539.93
4775,AAPL,2880,2,-5,269.97,539.93
4776,AAPL,2880,2,-4,269.97,539.93
4777,AAPL,2880,2,-3,273.18,539.93
4778,AAPL,2880,2,-2,278.28,539.93
4779,AAPL,2880,2,-1,278.59,539.93
4780,AAPL,2880,3,-5,179.98,539.93
4781,AAPL,2880,3,-4,179.98,539.93
4782,AAPL,2880,3,-3,182.12,539.93
4783,AAPL,2880,3,-2,185.52,539.93
4784,AAPL,2880,3,-1,185.73,539.93
4785,AAPL,2880,4,-5,134.98,539.93
4786,AAPL,2880,4,-4,134.98,539.93
4787,AAPL,2880,4,-3,136.59,539.93
4788,AAPL,2880,4,-2,139.14,539.93
4789,AAPL,2880,4,-1,139.29,539.93
4790,AAPL,2880,5,-5,107.99,539.93
4791,AAPL,2880,5,-4,107.99,539.93
4792,AAPL,2880,5,-3,109.27,539.93
4793,AAPL,2880,5,-2,111.31,539.93
4794,AAPL,2880,5,-1,111.44,539.93
4795,AAPL,2880,6,-5,89.99,539.93
4796,AAPL,2880,6,-4,89.99,539.93
4797,AAPL,2880,6,-3,91.06,539.93
4798,AAPL,2880,6,-2,92.76,539.93
4799,AAPL,2880,6,-1,92.86,539.93
4800,AAPL,2880,7,-5,77.13,539.93
4801,AAPL,2880,7,-4,77.13,539.93
4802,AAPL,2880,7,-3,78.05,539.93
4803,AAPL,2880,7,-2,79.51,539.93
4804,AAPL,2880,7,-1,79.6,539.93
4805,AAPL,2880,8,-5,67.49,539.93
4806,AAPL,2880,8,-4,67.49,539.93
4807,AAPL,2880,8,-3,68.3,539.93
4808,AAPL,2880,8,-2,69.57,539.93
4809,AAPL,2880,8,-1,69.65,539.93
4810,AAPL,2880,9,-5,59.99,539.93
4811,AAPL,2880,9,-4,59.99,539.93
4812,AAPL,2880,9,-3,60.71,539.93
4813,AAPL,2880,9,-2,61.84,539.93
4814,AAPL,2880,9,-1,61.91,539.93
4815,AAPL,3240,1,-5,601.76,601.76
4816,AAPL,3240,1,-4,601.76,601.76
4817,AAPL,3240,1,-3,601.76,601.76
4818,AAPL,3240,1,-2,601.76,601.76
4819,AAPL,3240,1,-1,601.76,601.76
4820,AAPL,3240,2,-5,300.88,601.76
4821,AAPL,3240,2,-4,300.88,601.76
4822,AAPL,3240,2,-3,301.8,601.76
4823,AAPL,3240,2,-2,305.13,601.76
4824,AAPL,3240,2,-1,305.46,601.76
4825,AAPL,3240,3,-5,200.59,601.76
4826,AAPL,3240,3,-4,200.59,601.76
4827,AAPL,3240,3,-3,201.2,601.76
4828,AAPL,3240,3,-2,203.42,601.76
4829,AAPL,3240,3,-1,203.64,601.76
4830,AAPL,3240,4,-5,150.44,601.76
4831,AAPL,3240,4,-4,150.44,601.76
4832,AAPL,3240,4,-3,150.9,601.76
4833,AAPL,3240,4,-2,152.56,601.76
4834,AAPL,3240,4,-1,152.73,601.76
4835,AAPL,3240,5,-5,120.35,601.76
4836,AAPL,3240,5,-4,120.35,601.76
4837,AAPL,3240,5,-3,120.72,601.76
4838,AAPL,3240,5,-2,122.05,601.76
4839,AAPL,3240,5,-1,122.18,601.76
4840,AAPL,3240,6,-5,100.29,601.76
4841,AAPL,3240,6,-4,100.29,601.76
4842,AAPL,3240,6,-3,100.6,601.76
4843,AAPL,3240,6,-2,101.71,601.76
4844,AAPL,3240,6,-1,101.82,601.76
4845,AAPL,3240,7,-5,85.97,601.76
4846,AAPL,3240,7,-4,85.97,601.76
4847,AAPL,3240,7,-3,86.23,601.76
4848,AAPL,3240,7,-2,87.18,601.76
4849,AAPL,3240,7,-1,87.27,601.76
4850,AAPL,3240,8,-5,75.22,601.76
4851,AAPL,3240,8,-4,75.22,601.76
4852,AAPL,3240,8,-3,75.45,601.76
4853,AAPL,3240,8,-2,76.28,601.76
4854,AAPL,3240,8,-1,76.36,601.76
4855,AAPL,3240,9,-5,66.86,601.76
4856,AAPL,3240,9,-4,66.86,601.76
4857,AAPL,3240,9,-3,67.07,601.76
4858,AAPL,3240,9,-2,67.81,601.76
4859,AAPL,3240,9,-1,67.88,601.76
